input_data,month,cur_duration,opening_balance,interest,capital,month_payment,cpi,closing_balance
"{'number_program': 0, 'amount': 1000000, 'chanel': 'זכאות', 'amortization': 'קרן שווה', 'duration': 240, 'interest': 0.06, 'cpi': 0.032, 'month_interest_change': 0, 'interest_change': 0, 'grace': 0, 'payoff_amount': 0, 'payoff_month': 0, 'payoff_format': '', 'full_or_partial_payoff': ''}",1,240,1002666.6666666666,5013.333333333333,4177.777777777777,9191.11111111111,2662.637037037037,1001151.5259259259
,2,239,1001151.5259259259,5005.75762962963,4188.918518518519,9194.676148148148,2658.5669530864197,999621.1743604938
,3,238,999621.1743604938,4998.105871802469,4200.088967901234,9198.194839703703,2654.45622771358,998075.5416203062
,4,237,998075.5416203062,4990.377708101531,4211.289205148972,9201.666913250503,2650.304673107086,996514.5570882644
,5,236,996514.5570882644,4982.572785441322,4222.519309696036,9205.092095137357,2646.1121007428487,994938.1498793112
,6,235,994938.1498793112,4974.690749396556,4233.779361188558,9208.470110585115,2641.8783213816605,993346.2488395043
,7,234,993346.2488395043,4966.731244197522,4245.069439485062,9211.800683682584,2637.603145066718,991738.782545086
,8,233,991738.782545086,4958.69391272543,4256.389624657021,9215.083537382452,2633.286381121144,990115.6793015501
,9,232,990115.6793015501,4950.578396507751,4267.73999698944,9218.318393497191,2628.927838145495,988476.8671427062
,10,231,988476.8671427062,4942.384335713531,4279.120636981412,9221.504972694944,2624.527324015266,986822.27382974
,11,230,986822.27382974,4934.1113691487,4290.531625346695,9224.642994495396,2620.084645878382,985151.8268502717
,12,229,985151.8268502717,4925.759134251359,4301.973043014286,9227.732177265645,2615.599610152686,983465.45341741
,13,228,983465.45341741,4917.32726708705,4313.444971128992,9230.772238216043,2611.0720225234163,981763.0804688045
,14,227,981763.0804688045,4908.815402344022,4324.947491052002,9233.762893396024,2606.501687940673,980044.6346656932
,15,226,980044.6346656932,4900.223173328466,4336.480684361474,9236.70385768994,2601.8884106168844,978310.0423919486
,16,225,978310.0423919486,4891.550211959743,4348.044632853105,9239.594844812847,2597.2319940242546,976559.2297531198
,17,224,976559.2297531198,4882.796148765598,4359.639418540713,9242.435567306311,2592.5322408922107,974792.1225754712
,18,223,974792.1225754712,4873.960612877356,4371.265123656822,9245.225736534177,2587.788953204838,973008.6464050192
,19,222,973008.6464050192,4865.043232025097,4382.921830653239,9247.965062678337,2583.001932198309,971208.7265065643
,20,221,971208.7265065643,4856.043632532822,4394.609622201649,9250.65325473447,2578.1709783583,969392.2878627209
,21,220,969392.2878627209,4846.961439313604,4406.328581194186,9253.29002050779,2573.2958914174046,967559.2551729442
,22,219,967559.2551729442,4837.796275864721,4418.078790744037,9255.875066608758,2568.3764703525335,965709.5528525526
,23,218,965709.5528525526,4828.547764262763,4429.860334186021,9258.408098448785,2563.412513382311,963843.1050317489
,24,217,963843.1050317489,4819.215525158745,4441.673295077184,9260.888820235929,2558.4038179644576,961959.8355546362
,25,216,961959.8355546362,4809.799177773181,4453.51775719739,9263.316934970571,2553.3501807931702,960059.667978232
,26,215,960059.667978232,4800.29833989116,4465.393804549916,9265.692144441076,2548.2513977964854,958142.5255714785
,27,214,958142.5255714785,4790.712627857392,4477.301521362049,9268.014149219442,2543.107264133644,956208.3313142501
,28,213,956208.3313142501,4781.04165657125,4489.240992085682,9270.282648656932,2537.9175741924387,954257.0078963569
,29,212,954257.0078963569,4771.285039481784,4501.21230139791,9272.497340879694,2532.682121586557,952288.4777165455
,30,211,952288.4777165455,4761.442388582727,4513.215534201638,9274.657922784365,2527.400699152917,950302.6628814968
,31,210,950302.6628814968,4751.513314407484,4525.250775626176,9276.76409003366,2522.0730989489884,948299.4852048197
,32,209,948299.4852048197,4741.497426024099,4537.318111027846,9278.815537051945,2516.6991122501117,946278.866206042
,33,208,946278.866206042,4731.39433103021,4549.417625990586,9280.811957020796,2511.278529546804,944240.7271095982
,34,207,944240.7271095982,4721.203635547991,4561.549406326561,9282.753041874552,2505.8111405420577,942184.9888438137
,35,206,942184.9888438137,4710.9249442190685,4573.713538076765,9284.638482295833,2500.296734148632,940111.5720398856
,36,205,940111.5720398856,4700.5578601994275,4585.910107511637,9286.467967711065,2494.73509848633,938020.3970308602
,37,204,938020.3970308602,4690.1019851543015,4598.1392011316675,9288.24118628597,2489.126020879276,935911.3838506078
,38,203,935911.3838506078,4679.556919253039,4610.400905668019,9289.957824921057,2483.469287853173,933784.452232793
,39,202,933784.452232793,4668.922261163965,4622.695308083134,9291.617569247099,2477.7646851325594,931639.5216098424
,40,201,931639.5216098424,4658.197608049212,4635.022495571356,9293.220103620568,2472.011997638056,929476.511111909
,41,200,929476.511111909,4647.382555559546,4647.382555559545,9294.76511111909,2466.211009483599,927295.3395658331
,42,199,927295.3395658331,4636.4766978291655,4659.775575707704,9296.25227353687,2460.361503973668,925095.9254940992
,43,198,925095.9254940992,4625.479627470496,4672.201643909591,9297.681271380086,2454.4632636005053,922878.1871137901
,44,197,922878.1871137901,4614.39093556895,4684.660848293351,9299.051783862302,2448.5160700413244,920642.0423355381
,45,196,920642.0423355381,4603.2102116776905,4697.153277222133,9300.363488899824,2442.519704155509,918387.4087624714
,46,195,918387.4087624714,4591.937043812357,4709.679019294726,9301.616063107082,2436.4739459818047,916114.2036891585
,47,194,916114.2036891585,4580.571018445793,4722.238163346178,9302.80918179197,2430.3785747354996,913822.3441005478
,48,193,913822.3441005478,4569.111720502739,4734.8307984484345,9303.942518951175,2424.2333688055983,911511.746670905
,49,192,911511.746670905,4557.558733354525,4747.457013910964,9305.01574726549,2418.038105751984,909182.327762746
,50,191,909182.327762746,4545.91163881373,4760.116899281393,9306.028538095123,2411.792562302572,906834.0034257672
,51,190,906834.0034257672,4534.170017128836,4772.810544346143,9306.980561474978,2405.496514350456,904466.6893957715
,52,189,904466.6893957715,4522.333446978858,4785.538039131066,9307.871486109925,2399.149736951041,902080.3010935914
,53,188,902080.3010935914,4510.401505467957,4798.299473902081,9308.700979370038,2392.752004319171,899674.7536240085
,54,187,899674.7536240085,4498.373768120043,4811.0949391658205,9309.468707285863,2386.303089826247,897249.9617746689
,55,186,897249.9617746689,4486.249808873345,4823.9245256702625,9310.174334543608,2379.8027659973295,894805.840014996
,56,185,894805.840014996,4474.0292000749805,4836.788324405384,9310.817524480364,2373.2508045082413,892342.3024950988
,57,184,892342.3024950988,4461.711512475494,4849.686426603797,9311.397939079292,2366.6469761826534,889859.2630446777
,58,183,889859.2630446777,4449.296315223389,4862.618923741408,9311.915238964797,2359.9910509891633,887356.6351719254
,59,182,887356.6351719254,4436.783175859628,4875.585907538051,9312.36908339768,2353.2827980383663,884834.3320624257
,60,181,884834.3320624257,4424.171660312129,4888.587469958153,9312.759130270282,2346.5219855799132,882292.2665780474
,61,180,882292.2665780474,4411.461332890237,4901.623703211375,9313.085036101613,2339.7083809995625,879730.3512558355
,62,179,879730.3512558355,4398.651756279178,4914.694699753271,9313.34645603245,2332.8417508162192,877148.4983068984
,63,178,877148.4983068984,4385.742491534492,4927.800552285946,9313.543043820438,2325.9218606789664,874546.6196152914
,64,177,874546.6196152914,4372.733098076457,4940.941353758708,9313.674451835166,2318.9484753640872,871924.6267368968
,65,176,871924.6267368968,4359.623133684484,4954.1171973687315,9313.740331053215,2311.9213587720747,869282.4308983001
,66,175,869282.4308983001,4346.412154491501,4967.328176561715,9313.740331053215,2304.8402739246358,866619.942995663
,67,174,866619.942995663,4333.099714978315,4980.574385032546,9313.674100010861,2297.7049829616813,863937.0735935922
,68,173,863937.0735935922,4319.685367967961,4993.855916725966,9313.541284693927,2290.51524713831,861233.7329240046
,69,172,861233.7329240046,4306.168664620023,5007.172865837236,9313.341530457259,2283.2708268217793,858509.8308849891
,70,171,858509.8308849891,4292.549154424945,5020.525326812802,9313.074481237747,2275.97148148847,855765.2770396648
,71,170,855765.2770396648,4278.826385198324,5033.91339435097,9312.739779549294,2268.6169697208366,852999.9806150346
,72,169,852999.9806150346,4264.999903075173,5047.337163402572,9312.337066477745,2261.2070492043517,850213.8505008364
,73,168,850213.8505008364,4251.069252504182,5060.796729171645,9311.865981675826,2253.741476724439,847406.7952483891
,74,167,847406.7952483891,4237.033976241945,5074.2921871161025,9311.326163358048,2246.2200081633946,844578.7230694364
,75,166,844578.7230694364,4222.893615347182,5087.823632948412,9310.717248295594,2238.642398497301,841729.5418349853
,76,165,841729.5418349853,4208.647709174927,5101.391162636274,9310.0388718112,2231.0084017929307,838859.159074142
,77,164,838859.159074142,4194.29579537071,5114.994872403305,9309.290667774014,2223.3177712046363,835967.4819729433
,78,163,835967.4819729433,4179.837409864716,5128.634858729713,9308.472268594429,2215.5702589712364,833054.4173731848
,79,162,833054.4173731848,4165.272086865924,5142.311218352993,9307.583305218917,2207.765616412885,830119.8717712447
,80,161,830119.8717712447,4150.599358856223,5156.0240482686,9306.623407124824,2199.903593927936,827163.7513169041
,81,160,827163.7513169041,4135.81875658452,5169.773445730651,9305.59220231517,2191.983940989796,824185.9618121632
,82,159,824185.9618121632,4120.929809060816,5183.559508252599,9304.489317313415,2184.0064061437615,821186.4087100544
,83,158,821186.4087100544,4105.932043550272,5197.382333607939,9303.31437715821,2175.970737003857,818164.9971134502
,84,157,818164.9971134502,4090.824985567251,5211.242019830893,9302.067005398145,2167.8766802496516,815121.631773869
,85,156,815121.631773869,4075.6081588693455,5225.1386652171095,9300.746824086455,2159.7239816230717,812056.217090275
,86,155,812056.217090275,4060.281085451375,5239.072368324355,9299.35345377573,2151.5123859252017,808968.6571078758
,87,154,808968.6571078758,4044.843285539379,5253.0432279732195,9297.886513512598,2143.241637013073,805858.8555169156
,88,153,805858.8555169156,4029.2942775845777,5267.051343247814,9296.345620832391,2134.9114777964473,802726.7156514643
,89,152,802726.7156514643,4013.6335782573215,5281.096813496476,9294.730391753797,2126.521650234581,799572.1404882025
,90,151,799572.1404882025,3997.8607024410126,5295.1797383324665,9293.040440773479,2118.0718953329865,796395.0326452029
,91,150,796395.0326452029,3981.975163226015,5309.300217634686,9291.275380860701,2109.561953140182,793195.2943807085
,92,149,793195.2943807085,3965.9764719035425,5323.458351548379,9289.434823451922,2100.9915627444266,789972.8275919044
,93,148,789972.8275919044,3949.8641379595224,5337.654240485841,9287.518378445364,2092.3604622704493,786727.533813689
,94,147,786727.533813689,3933.637669068445,5351.887985127136,9285.52565419558,2083.668388876165,783459.314217438
,95,146,783459.314217438,3917.29657108719,5366.159686420808,9283.456257507998,2074.915078749379,780168.0696097666
,96,145,780168.0696097666,3900.840348048833,5380.469445584597,9281.30979363343,2066.1002671044853,776853.7004312865
,97,144,776853.7004312865,3884.2685021564325,5394.817364106156,9279.085866262589,2057.2236881791473,773516.1067553594
,98,143,773516.1067553594,3867.5805337767974,5409.203543743773,9276.78407752057,2048.285075230975,770155.1882868466
,99,142,770155.1882868466,3850.775941434233,5423.628086527089,9274.404027961322,2039.2841605341853,766770.8443608537
,100,141,766770.8443608537,3833.8542218042685,5438.091094757828,9271.945316562096,2030.2206753762557,763362.9739414721
,101,140,763362.9739414721,3816.8148697073607,5452.592671010515,9269.407540717875,2021.0943500545643,759931.4756205161
,102,139,759931.4756205161,3799.6573781025804,5467.132918133209,9266.79029623579,2011.904913873021,756476.247616256
