input_data,month,cur_duration,opening_balance,interest,month_payment,capital,cpi,closing_balance,monthly_income,monthly_investment
"{'number_program': 0, 'amount': 1000000, 'chanel': 'זכאות', 'amortization': 'שפיצר', 'duration': 180, 'interest': 0.055, 'cpi': 0.035, 'month_interest_change': 0, 'interest_change': 0, 'grace': 0, 'payoff_amount': 0, 'payoff_month': 0, 'payoff_format': '', 'full_or_partial_payoff': ''}",1,180,1002916.6666666666,4596.701388888889,8194.666146971118,3597.9647580822293,2914.6795472333715,1002233.3814558178,12000,3805.333853028882
,2,179,1002233.3814558178,4593.569665005832,8218.567256566452,3624.99759156062,2912.6077862707502,1001520.991650528,12000,3781.4327434335482
,3,178,1001520.991650528,4590.304545064921,8242.538077731439,3652.233532666518,2910.4505445104296,1000779.208662372,12000,3757.4619222685615
,4,177,1000779.208662372,4586.904706369205,8266.57881379149,3679.6741074222846,2908.20697578527,1000007.741530735,12000,3733.4211862085103
,5,176,1000007.741530735,4583.368815349202,8290.689668665049,3707.3208533158468,2905.876226975806,999206.296904395,12000,3709.310331334951
,6,175,999206.296904395,4579.695527478477,8314.87084686532,3735.1753193868435,2903.4574379562737,998374.5790229643,12000,3685.1291531346797
,7,174,998374.5790229643,4575.8834871885865,8339.122553502011,3763.2390663134247,2900.949741540232,997512.2896981912,12000,3660.877446497989
,8,173,997512.2896981912,4571.931327783376,8363.44499428306,3791.5136664996835,2898.3522634257674,996619.1282951173,12000,3636.5550057169403
,9,172,996619.1282951173,4567.837671352621,8387.838375516385,3820.0007041637637,2895.664122140281,995694.7917130938,12000,3612.161624483615
,10,171,995694.7917130938,4563.6011286850135,8412.30290411164,3848.701775426627,2892.8844289848626,994738.974366652,12000,3587.6970958883594
,11,170,994738.974366652,4559.220299180488,8436.838787581966,3877.6184884014783,2890.0122879782307,993751.3681662286,12000,3563.1612124180338
,12,169,993751.3681662286,4554.693770761881,8461.446234045747,3906.752463283866,2887.046795800256,992731.662498745,12000,3538.5537659542533
,13,168,992731.662498745,4550.020119785915,8486.125452228383,3936.1053324424684,2883.9870417350494,991679.5442080377,12000,3513.8745477716166
,14,167,991679.5442080377,4545.197910953506,8510.876651464048,3965.6787405105424,2880.8321076136212,990594.6975751409,12000,3489.1233485359517
,15,166,990594.6975751409,4540.225697219395,8535.700041697486,3995.4743444780906,2877.5810677561,989476.8042984188,12000,3464.299958302514
,16,165,989476.8042984188,4535.102019701087,8560.595833485771,4025.493813784685,2874.2329889135162,988325.5434735477,12000,3439.4041665142286
,17,164,988325.5434735477,4529.825407587094,8585.564238000106,4055.7388304130127,2870.786930209143,987140.5915733438,12000,3414.4357619998937
,18,163,987140.5915733438,4524.394378044492,8610.605467027606,4086.2110889831138,2867.2419430793857,985921.6224274401,12000,3389.394532972394
,19,162,985921.6224274401,4518.807436125768,8635.719732973104,4116.912296847337,2863.5970712142293,984668.307201807,12000,3364.2802670268957
,20,161,984668.307201807,4513.063074674949,8660.907248860944,4147.844174185994,2859.851350497228,983380.3143781183,12000,3339.0927511390564
,21,160,983380.3143781183,4507.159774233042,8686.168228336786,4179.008454103744,2856.0038089450427,982057.3097329596,12000,3313.8317716632137
,22,159,982057.3097329596,4501.0960029427315,8711.502885669437,4210.406882726706,2852.053466646513,980698.9563168794,12000,3288.497114330563
,23,158,980698.9563168794,4494.870216452364,8736.91143575264,4242.041219300276,2847.9993357012727,979304.9144332804,12000,3263.0885642473604
,24,157,979304.9144332804,4488.480857819201,8762.39409410692,4273.913236287718,2843.840420157895,977874.8416171505,12000,3237.6059058930805
,25,156,977874.8416171505,4481.9263574119395,8787.951076881398,4306.024719469458,2839.5757159515697,976408.3926136326,12000,3212.048923118602
,26,155,976408.3926136326,4475.205132812483,8813.582600855634,4338.377468043152,2835.204210841303,974905.2193564308,12000,3186.417399144366
,27,154,974905.2193564308,4468.315588716974,8839.288883441464,4370.97329472449,2830.7248843466436,973364.9709460529,12000,3160.7111165585357
,28,153,973364.9709460529,4461.256116836076,8865.070142684837,4403.814025848761,2826.1367076839288,971787.2936278881,12000,3134.9298573151627
